Остатки по КТ по размерам;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Артикул продавца;Название;Артикул WB;Предмет;Бренд;Размер;Регион;Склад;Доступность;Заказали, шт;Заказали на сумму, ₽;Выкупили, шт;Выкупили на сумму, ₽;Процент выкупа;Заказы в среднем за февраль, шт;Заказы в среднем за март, шт;Общее среднее кол-во заказов, шт;Остатки на текущий день, шт;Стоимость остатков на текущий день, ₽;Остатки впервые зафиксированы на складе WB;Оборачиваемость текущих остатков;Оборачиваемость средних остатков;В пути к покупателю, шт;В пути от покупателя, шт;Текущая цена с учетом скидок, ₽;Время отсутствия товара на складе;Упущенные заказы, шт;Сумма упущенных заказов, ₽;Упущенные выкупы, шт;Сумма упущенных выкупов, ₽
6-СП-285-1. Тапочки силиконовые белые;Тапочки домашние закрытые для дома;241131028;Тапочки;Мех ОРЕТЕКС;42-43;Уральский;Екатеринбург - Перспективная 14;Дефицит;46;34645;37;27796;90;1,83;1,18;1,48;33;24483;> 180 дней назад;15д 12ч;13д 15ч;1;0;742;9д 12ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
6-СП-285-1. Тапочки силиконовые белые;Тапочки домашние закрытые для дома;241131028;Тапочки;Мех ОРЕТЕКС;42-43;Центральный;Владимир WB;Дефицит;27;21003;18;14268;95;0,89;1;0,95;63;46740;> 180 дней назад;48д 4ч;70д 15ч;3;0;742;9д 11ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
6-СП-285-1. Тапочки силиконовые белые;Тапочки домашние закрытые для дома;241131028;Тапочки;Мех ОРЕТЕКС;42-43;Приволжский;Казань;Дефицит;12;9132;7;5422;100;0,11;0,91;0,54;33;24483;> 180 дней назад;35д 9ч;97д 0ч;1;0;742;16д 3ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
6-СП-285-1. Тапочки силиконовые белые;Тапочки домашние закрытые для дома;241131028;Тапочки;Мех ОРЕТЕКС;42-43;Приволжский;Сарапул WB;Дефицит;10;7534;7;5308;100;0,06;0,82;0,47;36;26709;> 180 дней назад;42д 12ч;113д 4ч;0;0;742;17д 5ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
6-СП-285-1. Тапочки силиконовые белые;Тапочки домашние закрытые для дома;241131028;Тапочки;Мех ОРЕТЕКС;42-43;Центральный;Рязань (Тюшевское);Дефицит;3;2340;1;799;50;0,06;0,18;0,12;0;0;> 180 дней назад;0ч;19д 8ч;0;0;742;24д 2ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
6-СП-285-1. Тапочки силиконовые белые;Тапочки домашние закрытые для дома;241131028;Тапочки;Мех ОРЕТЕКС;42-43;Центральный;Тула;Дефицит;3;2226;3;2226;100;0,06;0,18;0,12;0;0;> 180 дней назад;0ч;3д 16ч;0;0;742;22д 8ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
6-СП-285-1. Тапочки силиконовые белые;Тапочки домашние закрытые для дома;241131028;Тапочки;Мех ОРЕТЕКС;42-43;Центральный;Коледино;Дефицит;1;799;1;799;100;0,06;0;0,03;0;0;> 180 дней назад;0ч;29д 0ч;0;0;742;24д 7ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
6-СП-285-1. Тапочки силиконовые белые;Тапочки домашние закрытые для дома;241131028;Тапочки;Мех ОРЕТЕКС;42-43;Южный + Северо-Кавказский;Краснодар;Дефицит;1;799;1;799;100;0,06;0;0,03;0;0;> 180 дней назад;0ч;0ч;0;0;742;Отсутствовал весь период;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
6-СП-285-1. Тапочки силиконовые белые;Тапочки домашние закрытые для дома;241131028;Тапочки;Мех ОРЕТЕКС;42-43;Северо-Западный;Склад СПБ Шушары Московское;Дефицит;1;799;1;799;100;0;0,09;0,05;44;35155;> 180 дней назад;454д 0ч;>999д;0;0;742;18д 16ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
6-СП-285-1. Тапочки силиконовые белые;Тапочки домашние закрытые для дома;241131028;Тапочки;Мех ОРЕТЕКС;42-43;Центральный;Электросталь;Дефицит;1;799;1;799;100;0;0,09;0,05;0;0;> 180 дней назад;0ч;29д 0ч;0;0;742;24д 6ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
6-СП-285-1. Тапочки силиконовые белые;Тапочки домашние закрытые для дома;241131028;Тапочки;Мех ОРЕТЕКС;42-43;Центральный;Внуково;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;1;0;742;Отсутствовал весь период;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
6-СП-285-1. Тапочки силиконовые белые;Тапочки домашние закрытые для дома;241131028;Тапочки;Мех ОРЕТЕКС;42-43;Центральный;Воронеж WB;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;0;0;742;Отсутствовал весь период;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
6-СП-285-1. Тапочки силиконовые белые;Тапочки домашние закрытые для дома;241131028;Тапочки;Мех ОРЕТЕКС;42-43;Дальневосточный + Сибирский;Новосибирск;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;0;0;742;Отсутствовал весь период;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
6-СП-285-1. Тапочки силиконовые белые;Тапочки домашние закрытые для дома;241131028;Тапочки;Мех ОРЕТЕКС;42-43;Приволжский;Оренбург Центральная;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;1;0;742;Отсутствовал весь период;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
6-СП-285-1. Тапочки силиконовые белые;Тапочки домашние закрытые для дома;241131028;Тапочки;Мех ОРЕТЕКС;42-43;Центральный;Остальные;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;>999д;0ч;14;1;742;Отсутствовал весь период;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
6-СП-285-1. Тапочки силиконовые белые;Тапочки домашние закрытые для дома;241131028;Тапочки;Мех ОРЕТЕКС;42-43;Центральный;Радумля 1;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;1;0;742;Отсутствовал весь период;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersLightBlue;Тапочки домашние закрытые для дома;94828943;Тапочки;Мех ОРЕТЕКС;40-41;Уральский;Екатеринбург - Перспективная 14;Дефицит;36;27738;22;17179;88;0,39;2,64;1,6;15;11129;> 180 дней назад;10д 14ч;35д 22ч;1;0;742;6д 15ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersLightBlue;Тапочки домашние закрытые для дома;94828943;Тапочки;Мех ОРЕТЕКС;40-41;Центральный;Владимир WB;Дефицит;32;24143;29;21746;91;1,78;0;0,82;0;0;> 180 дней назад;0ч;15д 8ч;0;0;742;12д 20ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersLightBlue;Тапочки домашние закрытые для дома;94828943;Тапочки;Мех ОРЕТЕКС;40-41;Приволжский;Сарапул WB;Дефицит;31;23743;27;20775;90;1,22;0,82;1;1;742;> 180 дней назад;19ч;16д 17ч;0;0;742;7д 0ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersLightBlue;Тапочки домашние закрытые для дома;94828943;Тапочки;Мех ОРЕТЕКС;40-41;Центральный;Воронеж WB;Дефицит;2;1541;2;1541;100;0;0,18;0,1;0;0;> 180 дней назад;0ч;8ч;0;0;742;28д 20ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersLightBlue;Тапочки домашние закрытые для дома;94828943;Тапочки;Мех ОРЕТЕКС;40-41;Центральный;Тула;Дефицит;2;1541;1;799;100;0;0,18;0,1;0;0;> 180 дней назад;0ч;4д 21ч;0;0;742;27д 19ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersLightBlue;Тапочки домашние закрытые для дома;94828943;Тапочки;Мех ОРЕТЕКС;40-41;Центральный;Коледино;Дефицит;1;742;0;0;0;0;0,09;0,05;0;0;> 180 дней назад;0ч;>999д;0;0;742;28д 21ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersLightBlue;Тапочки домашние закрытые для дома;94828943;Тапочки;Мех ОРЕТЕКС;40-41;Приволжский;Новосемейкино;Дефицит;1;799;1;799;100;0,06;0;0,03;0;0;> 180 дней назад;0ч;29д 0ч;0;0;742;27д 11ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersLightBlue;Тапочки домашние закрытые для дома;94828943;Тапочки;Мех ОРЕТЕКС;40-41;Центральный;Рязань (Тюшевское);Дефицит;1;799;1;799;100;0,06;0;0,03;0;0;> 180 дней назад;0ч;9ч;0;0;742;28д 18ч;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersLightBlue;Тапочки домашние закрытые для дома;94828943;Тапочки;Мех ОРЕТЕКС;40-41;Центральный;Белая дача;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;1;0;742;Отсутствовал весь период;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersLightBlue;Тапочки домашние закрытые для дома;94828943;Тапочки;Мех ОРЕТЕКС;40-41;Центральный;Вёшки;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;0ч;0ч;1;0;742;Отсутствовал весь период;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
MoSlippersLightBlue;Тапочки домашние закрытые для дома;94828943;Тапочки;Мех ОРЕТЕКС;40-41;Центральный;Остальные;Дефицит;0;0;0;0;0;0;0;0;0;0;> 180 дней назад;>999д;0ч;11;2;742;Отсутствовал весь период;Не рассчитано;Не рассчитано;Не рассчитано;Не рассчитано
